@RELATION "train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14"

@ATTRIBUTE air NUMERIC
@ATTRIBUTE pres NUMERIC
@ATTRIBUTE rhum NUMERIC
@ATTRIBUTE uwnd NUMERIC
@ATTRIBUTE vwnd NUMERIC
@ATTRIBUTE WDIR NUMERIC
@ATTRIBUTE WSPD NUMERIC
@ATTRIBUTE GST NUMERIC
@ATTRIBUTE DPD NUMERIC
@ATTRIBUTE APD NUMERIC
@ATTRIBUTE PRES NUMERIC
@ATTRIBUTE ATMP NUMERIC
@ATTRIBUTE WTMP NUMERIC
@ATTRIBUTE Class_WVHT {Baja, Media, Moderada, MuyAlta}

@DATA
280.299988,96020.0,93.0,-0.7,10.8,140.0,7.3,9.7,10.81,7.67,962.6,7.5,8.1,MuyAlta
280.099976,96220.0,92.0,5.000001,14.800001,163.0,11.8,14.9,11.43,7.96,958.8,7.0,8.0,MuyAlta
279.399963,96580.0,85.0,13.000002,18.200001,200.0,15.3,18.8,11.43,8.48,959.6,6.9,7.9,MuyAlta
277.700012,97190.0,91.0,12.4,15.900002,219.0,16.8,21.5,12.9,8.61,968.3,5.9,7.6,MuyAlta
279.099976,97660.0,76.0,9.900003,16.300001,200.0,15.9,20.4,11.43,8.12,974.3,6.7,7.6,MuyAlta
278.699982,98170.0,83.0,6.900003,16.500002,198.0,13.4,16.7,12.9,8.41,980.1,6.8,7.6,MuyAlta
279.199982,98540.0,73.0,1.700001,12.600001,181.0,9.5,11.2,12.9,8.47,984.7,6.6,7.5,Moderada
278.899994,98750.0,74.0,1.400002,8.6,165.0,7.7,8.9,12.9,7.45,987.5,5.9,7.5,Moderada
279.699982,99010.0,71.0,3.300002,4.500001,164.0,4.9,5.9,12.9,8.62,989.8,6.3,7.7,Moderada
279.100006,99320.0,83.0,7.3,3.4,207.0,7.3,8.6,10.81,7.21,991.6,6.1,7.8,Media
279.199982,99550.0,78.0,9.200003,5.100003,253.0,6.7,9.0,12.12,7.37,994.1,6.8,8.2,Moderada
278.399963,99770.0,84.0,10.700002,3.600002,236.0,8.0,10.0,11.43,7.15,995.5,6.7,8.1,Moderada
278.5,99880.0,77.0,11.300001,0.700003,267.0,11.6,15.5,13.79,7.3,998.1,4.0,7.5,Moderada
278.200012,99960.0,64.0,11.200002,2.1,241.0,8.9,10.6,10.81,7.67,998.2,5.5,7.6,Moderada
277.699982,99960.0,65.0,7.500001,0.8,245.0,7.1,9.0,11.43,7.07,998.0,4.7,7.5,Moderada
277.200012,99990.0,64.0,7.5,-1.9,255.0,6.2,8.1,10.81,6.93,998.8,4.2,7.4,Media
277.199982,100110.0,62.0,8.700002,-3.799999,255.0,6.2,7.5,9.09,5.99,1000.9,3.0,7.4,Moderada
276.5,100290.0,62.0,9.2,-5.499999,282.0,8.6,10.3,10.81,5.82,1001.6,4.1,7.4,Moderada
276.399994,100510.0,70.0,11.6,-1.499998,265.0,12.0,14.2,9.09,5.9,1003.4,3.8,7.4,Moderada
276.799988,100720.0,74.0,9.5,-0.599998,270.0,7.8,9.9,6.67,5.75,1005.8,3.4,7.3,Moderada
277.299988,100890.0,66.0,4.0,3e-06,268.0,3.3,4.5,10.0,7.41,1008.5,3.9,7.5,Moderada
278.599976,100910.0,85.0,1.3,7.6,168.0,5.2,6.8,10.0,7.6,1009.1,4.5,7.4,Media
280.499969,100810.0,95.0,8.500003,8.3,215.0,8.6,10.2,10.0,6.2,1006.5,7.4,7.8,Moderada
279.799988,100960.0,80.0,14.900002,3.200001,258.0,14.4,16.8,6.67,5.4,1006.6,7.0,7.7,MuyAlta
278.399994,101310.0,77.0,11.600001,3.4,258.0,13.3,17.2,10.81,7.12,1009.5,6.5,8.0,MuyAlta
278.5,101550.0,79.0,14.600001,5.200002,266.0,13.1,15.8,11.43,7.29,1012.0,6.1,7.8,MuyAlta
277.799988,101950.0,81.0,16.700001,1.000002,265.0,12.0,16.0,17.39,8.53,1016.0,5.5,7.7,MuyAlta
278.499969,102350.0,76.0,13.300001,-0.3,284.0,11.7,14.0,17.39,8.16,1020.4,6.3,7.4,MuyAlta
278.200012,102550.0,76.0,9.300001,0.300003,281.0,8.5,10.2,16.0,8.56,1024.4,6.3,7.3,MuyAlta
277.700012,102530.0,72.0,4.500001,5.200002,223.0,7.0,8.7,16.0,9.03,1024.3,6.2,7.3,Moderada
278.200012,102200.0,67.0,-1.799999,6.300002,189.0,5.2,7.1,14.81,8.4,1022.7,5.9,7.5,Moderada
278.399994,101330.0,84.0,-14.099998,5.2,135.0,9.1,11.0,14.81,6.59,1016.4,6.4,7.6,Moderada
278.700012,99960.0,95.0,-21.4,8.200002,116.0,15.4,19.1,7.14,6.37,1005.2,6.5,7.3,MuyAlta
280.999969,98760.0,90.0,-10.8,12.300001,123.0,19.7,26.1,10.0,8.18,990.7,6.1,7.4,MuyAlta
280.299988,98500.0,86.0,8.500002,13.100001,210.0,10.7,13.6,12.12,8.96,984.4,6.4,7.4,MuyAlta
278.799988,98380.0,73.0,4.200002,14.0,179.0,11.3,13.7,12.12,8.06,983.9,6.2,7.4,MuyAlta
279.399994,98030.0,75.0,-2.1,16.200001,155.0,13.0,16.0,11.43,8.11,981.6,5.7,7.4,MuyAlta
278.899994,97880.0,85.0,-5.8,10.9,137.0,13.7,19.5,12.12,8.45,980.3,6.0,7.4,MuyAlta
278.899994,98110.0,83.0,-7.3,1.8,112.0,11.9,15.3,12.9,8.34,982.8,5.9,7.3,MuyAlta
278.699982,98720.0,75.0,-5.7,-6.4,95.0,8.4,10.9,12.9,7.81,988.9,6.6,7.3,Moderada
278.799988,99420.0,73.0,-1.6,-6.999999,50.0,4.1,5.6,12.12,7.88,995.3,6.6,7.2,Moderada
279.0,99730.0,67.0,1.5,0.7,97.0,2.8,4.1,12.12,8.09,996.7,6.3,7.3,Moderada
278.599976,99030.0,83.0,-3.9,9.2,155.0,9.7,11.6,11.43,7.26,991.2,6.2,7.2,Moderada
278.799988,97800.0,91.0,0.4,11.5,153.0,14.3,18.0,11.43,5.64,979.1,4.8,7.3,Moderada
278.899963,97640.0,79.0,18.200003,0.100002,287.0,11.8,14.5,7.69,5.97,974.7,5.9,7.3,MuyAlta
277.799988,97880.0,80.0,20.9,2.8,274.0,11.3,14.0,10.0,6.81,976.3,4.3,7.3,MuyAlta
277.899963,97890.0,77.0,20.0,6.0,256.0,14.5,17.8,10.0,7.53,976.8,6.1,7.2,MuyAlta
278.699982,97870.0,82.0,19.600002,6.0,255.0,13.6,17.3,13.79,8.47,974.6,5.8,7.2,MuyAlta
278.799988,98010.0,81.0,18.300001,1.7,282.0,10.8,14.0,13.79,9.44,974.7,5.5,7.2,MuyAlta
278.700012,98100.0,84.0,16.500002,-2.6,303.0,12.4,15.6,12.9,8.26,978.5,5.7,7.4,MuyAlta
278.499969,98450.0,80.0,15.1,-6.0,299.0,11.1,14.0,11.43,7.5,982.3,6.2,7.2,MuyAlta
277.399994,99030.0,82.0,15.5,-7.3,296.0,14.0,17.3,10.81,7.13,987.8,5.1,7.2,Moderada
277.600006,99170.0,70.0,13.100001,-2.999997,301.0,10.4,12.8,9.09,6.8,990.0,5.3,7.2,Moderada
276.799988,99220.0,74.0,8.500002,1.6,284.0,7.8,9.8,9.09,6.41,990.6,4.7,7.1,Moderada
278.100006,98940.0,78.0,2.0,3.3,244.0,6.3,10.0,9.09,6.69,989.6,4.8,7.1,Media
276.799988,98950.0,85.0,1.1,0.400002,126.0,1.9,3.1,10.0,6.84,989.9,4.2,7.1,Media
277.299988,99070.0,80.0,4.0,-2.599998,251.0,3.4,4.3,8.33,6.27,991.1,4.4,7.1,MuyAlta
276.5,99620.0,87.0,7.300002,-5.1,276.0,2.9,5.7,13.79,11.09,995.5,3.4,7.2,Moderada
277.700012,100010.0,69.0,11.500002,-5.899999,305.0,9.3,11.2,12.9,7.56,998.4,4.8,7.1,Moderada
276.899994,100160.0,76.0,11.500002,-6.299998,319.0,12.8,15.8,12.12,7.04,1000.3,2.3,7.1,MuyAlta
276.299988,100440.0,79.0,11.100001,-9.399999,302.0,11.1,13.2,12.12,6.95,1002.3,1.5,7.0,MuyAlta
276.299988,100810.0,65.0,12.800003,-8.099998,318.0,13.2,17.2,10.81,6.72,1006.3,4.0,7.1,MuyAlta
276.599976,101240.0,65.0,13.100003,-10.4,313.0,13.6,17.4,10.0,7.58,1009.6,4.6,7.1,MuyAlta
276.600006,101650.0,65.0,11.0,-11.1,324.0,12.7,15.7,10.0,6.91,1014.2,4.4,7.3,MuyAlta
277.200012,101970.0,72.0,9.000003,-7.4,304.0,10.5,14.3,10.0,7.01,1018.1,5.0,7.3,Moderada
277.599976,102040.0,82.0,6.1,-1.2,286.0,6.9,8.5,9.09,6.62,1020.0,5.2,7.0,Moderada
278.100006,101970.0,92.0,3.000001,2.500001,260.0,4.3,5.6,10.81,6.88,1019.6,5.9,7.0,Media
278.799988,101750.0,75.0,-2.1,10.100001,152.0,5.4,6.7,10.0,5.58,1016.6,5.6,7.0,Moderada
278.799988,100890.0,82.0,-10.0,14.700002,150.0,14.3,16.9,5.88,5.16,1011.1,6.2,7.0,MuyAlta
279.799988,100230.0,88.0,-3.499999,13.500002,146.0,15.4,19.9,10.0,6.98,1002.4,5.5,7.0,MuyAlta
279.399994,100350.0,75.0,9.900002,5.0,223.0,7.5,9.4,12.12,8.09,1002.8,6.6,7.0,MuyAlta
278.600006,100400.0,74.0,4.500001,5.9,204.0,6.4,8.1,12.12,7.77,1003.8,6.3,7.0,MuyAlta
278.799988,100390.0,76.0,1.800002,8.500002,175.0,8.0,9.4,10.81,8.16,1003.4,6.3,7.0,MuyAlta
278.899963,100500.0,84.0,4.200002,6.5,233.0,5.4,7.4,10.81,8.7,1004.7,5.0,7.0,MuyAlta
278.799988,100790.0,85.0,3.600002,6.100001,197.0,8.0,10.0,12.9,9.04,1007.3,6.3,7.0,MuyAlta
278.499969,100920.0,87.0,3.600002,7.8,190.0,7.0,9.0,13.79,8.89,1008.8,6.0,7.0,MuyAlta
278.499969,101100.0,86.0,4.100001,7.4,194.0,8.8,11.4,14.81,9.32,1010.2,5.4,7.0,MuyAlta
278.899994,101180.0,85.0,2.800002,8.300001,196.0,7.0,8.3,13.79,8.28,1011.3,6.1,7.0,Moderada
278.799988,101030.0,91.0,-1.4,11.900002,162.0,10.7,12.8,14.81,7.77,1010.8,6.5,7.0,Moderada
279.700012,100460.0,97.0,-5.999999,16.700001,161.0,13.3,16.5,6.67,6.28,1005.5,6.8,7.0,MuyAlta
279.699982,100410.0,81.0,11.000002,-3.999999,288.0,12.2,15.2,9.455377,4.4615254,1002.5,6.6,7.0,MuyAlta
278.599976,101290.0,80.0,9.100001,-2.599998,288.0,7.7,9.0,10.81,7.66,1011.0,6.5,7.0,MuyAlta
278.499969,101630.0,79.0,3.7,2.200001,239.0,3.9,5.3,12.12,8.28,1015.7,6.4,7.0,Moderada
278.399963,101600.0,83.0,-4.5,5.9,162.0,7.3,8.9,12.12,8.92,1016.8,6.1,7.0,MuyAlta
280.0,101280.0,77.0,-10.6,9.400002,132.0,11.9,14.6,12.12,7.56,1014.5,6.1,7.0,MuyAlta
280.399994,100680.0,86.0,-13.7,15.700002,136.0,15.9,20.3,7.69,6.89,1008.4,7.3,7.0,MuyAlta
280.299988,100650.0,95.0,-8.9,15.3,145.0,17.5,20.7,10.0,7.18,1006.1,7.3,7.0,MuyAlta
280.499969,100880.0,93.0,-2.199998,4.7,159.0,7.5,9.6,12.12,8.18,1008.7,7.2,7.1,MuyAlta
279.799988,100200.0,100.0,-6.699998,6.8,152.0,8.3,10.4,10.81,8.54,1003.2,7.0,7.0,MuyAlta
280.899963,99950.0,99.0,-3.799999,13.600001,153.0,12.8,15.8,10.81,8.03,1000.3,7.9,7.0,MuyAlta
279.999969,99930.0,88.0,2.300002,7.6,220.0,7.4,9.1,10.81,8.45,997.7,6.0,7.0,MuyAlta
279.0,100540.0,81.0,4.900002,4.9,248.0,8.5,11.1,10.81,8.54,1003.0,6.2,6.9,MuyAlta
278.799988,100860.0,79.0,-5.3,13.000002,169.0,9.1,11.2,12.9,8.34,1008.3,6.5,7.0,MuyAlta
280.399994,100850.0,87.0,-3.499999,12.500002,158.0,9.8,12.6,11.43,7.63,1008.3,7.3,7.0,MuyAlta
279.499969,100330.0,97.0,-13.899999,6.1,131.0,10.2,12.2,10.81,7.7,1006.3,6.8,6.9,MuyAlta
281.299988,99500.0,94.0,-11.699999,12.3,119.0,13.2,15.8,10.81,7.23,996.9,7.3,7.0,MuyAlta
280.899994,99240.0,97.0,-7.9,12.600003,130.0,14.9,19.3,11.43,7.35,992.6,7.9,7.0,MuyAlta
280.0,99490.0,87.0,3.2,8.500002,181.0,6.0,7.9,10.0,8.89,994.2,6.6,7.0,MuyAlta
278.600006,100190.0,84.0,4.600001,9.0,205.0,8.0,9.8,12.9,9.06,1000.3,6.6,7.0,MuyAlta
278.799988,100790.0,77.0,4.000001,9.2,190.0,11.1,15.1,12.12,8.29,1006.3,5.9,7.0,MuyAlta
278.700012,101290.0,78.0,2.400002,9.800001,204.0,8.6,11.1,12.12,8.51,1011.1,6.6,7.0,MuyAlta
278.999969,101420.0,74.0,-5.299998,6.1,169.0,7.4,9.2,11.43,8.58,1013.7,6.3,6.9,MuyAlta
279.100006,101100.0,84.0,-10.199997,3.300002,130.0,8.9,11.0,11.43,8.2,1012.8,6.3,6.9,Moderada
280.199982,100600.0,90.0,-13.7,0.9,89.0,10.8,13.7,10.81,7.73,1008.4,6.6,6.9,Moderada
280.299988,100030.0,94.0,-17.099998,5.200002,98.0,13.9,17.9,7.14,6.45,1002.5,6.8,6.9,MuyAlta
279.799988,99710.0,98.0,-15.499998,9.700002,122.0,14.3,18.0,8.33,6.47,999.5,7.1,6.9,MuyAlta
280.899994,99610.0,90.0,-11.7,9.800001,118.0,14.2,17.4,10.0,6.95,998.1,7.3,6.9,MuyAlta
280.899963,99690.0,86.0,-10.899999,11.700002,135.0,14.7,18.5,10.0,7.05,997.7,7.3,6.9,MuyAlta
280.199982,99760.0,90.0,-12.5,10.400002,135.0,13.2,16.2,10.81,7.77,998.4,6.6,6.9,MuyAlta
280.200012,99980.0,94.0,-7.599998,7.700002,140.0,12.2,14.4,11.43,8.04,999.1,6.6,6.9,MuyAlta
279.899994,100130.0,98.0,-5.5,3.500001,143.0,6.6,8.4,14.81,8.77,1000.6,6.9,7.0,MuyAlta
279.899963,100220.0,96.0,-2.999999,0.900002,167.0,3.1,4.1,11.43,8.5,1001.9,6.8,7.0,Moderada
279.700012,100400.0,92.0,-3.4,-4.799998,41.0,0.7,2.2,12.12,8.53,1003.3,5.3,7.0,Moderada
279.499969,100420.0,90.0,-2.1,-4.499999,15.0,0.5,1.3,12.12,8.04,1004.1,6.2,7.0,Moderada
279.099976,100520.0,93.0,-0.1,-7.7,29.0,6.6,8.0,10.81,8.06,1005.1,5.8,6.9,Media
278.299988,100500.0,95.0,-0.999997,-4.6,31.0,3.7,4.9,12.12,7.72,1005.2,5.3,6.9,Media
279.0,100560.0,83.0,-1.8,-1.3,104.0,1.1,2.0,10.81,7.97,1004.6,4.8,6.9,Moderada
278.499969,100590.0,80.0,-3.0,4.2,162.0,6.7,8.3,12.9,8.2,1005.1,5.5,6.9,Media
278.899963,100760.0,82.0,-2.7,2.900002,160.0,4.7,5.5,12.9,7.65,1007.7,6.1,6.9,Media
279.699982,100660.0,82.0,-7.699998,2.800002,123.0,6.4,8.4,11.43,6.37,1007.7,6.4,6.9,Media
280.299988,100340.0,91.0,-11.099998,3.4,98.0,7.9,9.8,11.43,5.66,1005.4,6.6,6.9,Moderada
280.399963,99900.0,88.0,-14.199999,4.800002,108.0,12.8,15.4,6.25,5.41,1001.7,7.4,6.9,Moderada
280.599976,99430.0,87.0,-17.699999,5.0,110.0,14.6,17.0,8.33,6.22,997.8,7.3,6.9,MuyAlta
281.299988,99090.0,89.0,-16.499998,7.500001,107.0,14.8,17.6,9.09,7.02,993.6,7.4,6.9,MuyAlta
280.599976,98890.0,91.0,-13.199999,10.000002,125.0,12.8,14.9,10.81,7.54,990.2,7.1,7.0,MuyAlta
280.399963,99040.0,83.0,-5.4,16.100002,139.0,14.3,17.8,10.81,7.69,990.0,7.5,6.9,MuyAlta
278.999969,99920.0,74.0,4.000001,14.100001,191.0,11.9,14.5,12.9,8.46,997.4,6.8,7.0,MuyAlta
279.499969,100350.0,75.0,-3.399998,11.300001,160.0,11.5,13.8,10.81,8.13,1002.9,6.8,6.9,MuyAlta
279.899963,100390.0,81.0,-12.7,9.000002,139.0,10.5,13.0,10.81,7.75,1004.7,6.9,7.0,MuyAlta
279.999969,99890.0,83.0,-16.6,11.100001,124.0,14.4,17.6,10.0,6.96,1001.6,6.8,7.0,MuyAlta
280.699982,99570.0,92.0,-13.799997,13.6,123.0,15.2,18.6,9.09,7.28,996.8,7.1,6.9,MuyAlta
281.299988,99360.0,90.0,-12.3,10.400002,125.0,16.0,20.0,12.12,7.67,994.9,7.4,6.9,MuyAlta
281.299988,99200.0,95.0,-8.399999,11.400003,135.0,14.5,18.0,10.0,7.83,992.1,7.3,6.9,MuyAlta
280.899994,99440.0,93.0,-3.799999,7.8,147.0,7.3,9.0,12.9,8.79,994.8,7.1,7.0,MuyAlta
280.200012,99260.0,99.0,-7.299998,1.800002,107.0,3.9,5.1,11.43,7.87,993.5,6.4,7.0,MuyAlta
280.299988,98940.0,96.0,-3.099998,3.400002,114.0,3.0,4.4,10.81,8.69,990.5,6.7,7.0,MuyAlta
279.799988,98870.0,99.0,-1.099998,7.3,186.0,4.6,5.6,10.81,8.45,989.1,6.2,7.0,MuyAlta
280.200012,99070.0,90.0,-1.799999,9.3,156.0,6.5,9.4,10.81,8.45,990.0,6.6,7.0,MuyAlta
279.799988,99040.0,90.0,-5.199998,5.800002,155.0,8.4,10.7,11.43,8.1,990.4,6.6,7.0,Moderada
279.899963,98620.0,94.0,-7.4,-1.7,99.0,6.8,8.8,11.43,7.35,989.0,6.8,7.0,Moderada
280.099976,98280.0,98.0,-4.2,-6.7,50.0,7.9,9.5,11.43,7.05,984.3,6.5,7.0,Moderada
279.899963,98410.0,99.0,1.900002,-5.199998,85.0,4.3,5.6,10.81,7.47,984.7,6.9,7.0,Moderada
279.899963,98600.0,95.0,6.5,-4.699998,354.0,2.9,4.5,10.81,8.05,986.5,6.7,7.0,Moderada
279.899963,99050.0,92.0,10.000002,-3.7,320.0,4.2,5.6,10.81,7.73,989.6,6.6,6.9,Media
279.5,99540.0,90.0,10.800003,-1.599998,302.0,5.3,6.7,10.81,7.11,993.1,6.6,7.0,Media
278.399994,100090.0,83.0,7.900002,-1.599997,296.0,7.1,9.0,10.81,6.16,998.6,5.8,7.0,Media
277.5,100530.0,79.0,2.500001,0.3,258.0,3.5,5.6,10.81,6.44,1003.5,5.2,7.0,Media
277.299988,100720.0,74.0,-3.299999,2.600002,215.0,1.2,2.4,9.09,6.74,1006.9,4.3,6.9,Media
278.100006,100730.0,76.0,-7.699998,4.000001,150.0,4.8,5.9,10.0,6.58,1007.6,4.9,6.9,Media
278.899963,100500.0,75.0,-12.399999,5.500001,120.0,9.5,11.7,12.12,5.19,1006.7,5.4,6.9,Moderada
279.600006,100070.0,82.0,-15.3,3.5,110.0,11.3,14.6,11.43,6.16,1002.9,5.9,6.8,MuyAlta
280.099976,99390.0,82.0,-19.0,3.9,105.0,14.1,17.0,12.9,7.07,998.3,6.5,6.8,MuyAlta
280.099976,98820.0,91.0,-17.299999,6.4,105.0,15.0,19.5,10.81,7.22,991.4,6.9,6.8,MuyAlta
280.200012,98360.0,85.0,-15.4,3.9,102.0,16.8,20.7,11.43,8.23,986.8,6.2,6.9,MuyAlta
279.899963,98070.0,92.0,-8.2,6.6,96.0,14.8,18.6,11.43,8.75,980.4,5.7,6.8,MuyAlta
280.200012,98290.0,88.0,-1.8,11.6,170.0,8.7,10.9,14.81,9.11,981.9,6.9,6.8,MuyAlta
280.099976,98660.0,86.0,-4.599997,11.000002,143.0,9.7,12.2,11.43,8.57,986.0,7.1,6.9,MuyAlta
279.999969,98820.0,87.0,-5.999999,4.9,133.0,8.0,9.7,11.43,7.96,988.6,7.0,6.8,Moderada
279.899994,98700.0,87.0,-6.2,0.200002,101.0,7.0,9.4,12.12,8.02,988.6,6.5,6.8,Moderada
280.499969,98240.0,89.0,-7.4,-6.1,79.0,7.0,9.0,13.79,7.48,983.8,6.5,6.8,Moderada
280.0,97650.0,92.0,-3.6,-7.199997,70.0,9.7,11.9,9.09,6.63,979.4,6.7,6.8,MuyAlta
279.699982,97760.0,90.0,2.2,0.3,49.0,9.8,12.6,11.43,8.16,976.9,6.7,6.8,MuyAlta
279.100006,98510.0,87.0,5.2,9.300003,243.0,4.5,6.2,13.79,9.56,981.0,6.3,6.8,MuyAlta
279.499969,98900.0,80.0,-2.3,8.900002,182.0,8.1,10.3,11.43,7.85,988.6,6.4,6.9,Moderada
279.799988,99020.0,91.0,-7.9,1.900002,120.0,6.9,8.6,12.12,7.48,991.1,6.8,6.8,Moderada
279.999969,98720.0,89.0,-7.7,-2.999999,68.0,9.9,12.2,11.43,7.07,989.1,6.7,6.8,Moderada
279.799988,98750.0,91.0,0.8,1.000002,84.0,9.0,10.8,10.81,6.62,987.9,6.8,6.8,Moderada
279.100006,99130.0,89.0,4.0,5.800003,158.0,4.0,5.4,10.0,7.88,988.1,5.5,6.8,Moderada
278.600006,99500.0,86.0,5.900002,8.200002,217.0,10.2,12.0,10.0,6.58,993.2,5.9,7.0,Moderada
278.5,99820.0,81.0,-0.3,6.900002,200.0,7.2,8.3,9.09,6.8,998.1,5.5,6.9,Moderada
278.699982,99900.0,78.0,-6.699998,5.6,118.0,7.7,9.8,9.09,6.6,999.8,6.4,6.8,Moderada
280.299988,99510.0,77.0,-14.999998,2.0,106.0,11.1,14.3,10.0,5.51,997.4,6.5,6.9,Moderada
279.799988,98580.0,90.0,-20.299999,1.000002,87.0,14.0,18.0,7.69,6.18,990.4,6.8,6.8,MuyAlta
280.200012,97710.0,91.0,-16.299999,1.6,95.0,18.3,22.5,10.81,7.48,980.3,6.3,6.8,MuyAlta
280.299988,97490.0,94.0,-7.699998,6.6,109.0,8.5,10.7,12.12,8.45,976.4,6.9,6.8,MuyAlta
279.899994,97550.0,95.0,-4.299998,6.200002,129.0,8.2,10.3,12.12,9.51,976.6,6.7,6.8,MuyAlta
278.799988,97780.0,98.0,1.400002,7.800003,125.0,5.1,7.2,12.12,9.14,977.0,6.7,6.8,Moderada
278.699982,98170.0,88.0,4.700002,11.600003,187.0,10.2,12.7,12.12,7.82,979.6,6.0,6.8,MuyAlta
277.999969,98440.0,90.0,3.400002,12.9,184.0,9.9,12.7,12.9,8.09,983.3,6.0,6.8,Moderada
278.799988,98750.0,88.0,3.000001,10.800001,194.0,9.1,11.1,12.12,6.91,986.1,6.2,6.8,Moderada
278.899994,99170.0,91.0,9.500002,6.000001,226.0,7.5,8.9,10.81,7.2,989.3,6.3,6.9,Moderada
278.200012,99710.0,83.0,11.6,5.2,247.0,9.9,11.9,10.0,6.26,994.7,6.0,6.8,Moderada
277.599976,99940.0,79.0,1.2,7.5,221.0,7.3,8.8,9.09,6.87,998.2,5.7,6.8,Moderada
279.199982,99660.0,84.0,-8.9,11.700003,156.0,10.5,12.2,10.0,6.03,997.1,6.0,6.8,Moderada
279.600006,99300.0,95.0,-5.1,12.5,160.0,13.8,17.2,6.67,5.85,992.7,6.1,6.7,Moderada
279.599976,99520.0,91.0,3.000001,7.0,194.0,6.0,7.3,8.33,6.93,994.3,6.6,6.7,Moderada
279.100006,99790.0,93.0,1.300003,3.500001,188.0,5.8,7.3,9.09,6.78,997.0,6.7,6.7,Moderada
279.200012,99780.0,96.0,-0.299998,3.700001,166.0,4.2,5.3,10.0,7.06,997.4,6.5,6.7,Moderada
279.599976,99610.0,91.0,-8.499998,6.0,138.0,8.5,9.8,8.33,6.8,997.2,6.5,6.8,Moderada
279.799988,99220.0,92.0,-8.3,11.7,123.0,11.9,14.3,9.09,6.28,993.7,6.2,6.8,Moderada
280.5,99020.0,91.0,-4.899999,10.400002,152.0,11.1,13.8,8.33,6.36,990.0,6.9,6.8,Moderada
280.399963,98890.0,85.0,1.3,6.800002,179.0,6.9,8.6,10.0,7.24,988.7,6.5,6.8,MuyAlta
279.200012,98730.0,85.0,2.800002,3.200001,180.0,3.8,6.0,14.81,10.52,987.1,6.5,6.8,MuyAlta
279.0,98310.0,86.0,6.1,-3.899998,35.0,2.0,4.3,16.0,9.44,983.2,6.1,6.8,MuyAlta
278.899963,98700.0,81.0,10.8,3.700001,275.0,8.3,10.8,11.43,8.16,983.8,6.2,6.7,MuyAlta
279.199982,99260.0,81.0,-2.9,12.3,197.0,10.0,12.1,12.9,7.99,991.3,6.4,6.7,MuyAlta
280.0,98480.0,87.0,-22.099997,8.500002,121.0,13.9,17.4,12.9,8.15,989.1,6.9,6.8,MuyAlta
281.499969,97420.0,92.0,-14.5,12.200002,118.0,17.3,21.6,10.0,7.75,975.6,7.3,6.9,MuyAlta
281.199982,96830.0,93.0,-2.2,12.5,136.0,14.3,17.4,12.12,8.88,966.3,7.8,6.9,MuyAlta
281.299988,96940.0,85.0,-8.999998,8.900002,128.0,10.3,14.0,13.79,9.48,969.7,7.1,6.8,MuyAlta
280.0,96790.0,93.0,-4.899999,16.000002,155.0,11.4,13.7,12.9,8.62,969.1,7.3,6.8,MuyAlta
279.799988,97080.0,90.0,2.000001,14.400002,165.0,15.0,19.4,13.79,8.46,966.9,6.7,6.8,MuyAlta
279.799988,97680.0,87.0,7.1,12.300001,198.0,12.5,15.3,13.79,8.82,974.4,6.5,6.7,MuyAlta
279.299988,98350.0,88.0,8.9,6.000001,265.0,8.5,10.4,13.79,9.65,979.9,6.1,6.7,MuyAlta
279.099976,98960.0,82.0,9.300001,3.000001,234.0,5.1,6.6,13.79,8.84,987.2,6.7,6.8,Moderada
278.099976,99390.0,82.0,7.700002,0.200003,264.0,5.8,7.2,10.81,8.2,992.1,5.7,6.7,Moderada
277.499969,99660.0,79.0,7.6,-1.199998,301.0,6.0,8.0,12.9,7.71,995.4,4.5,6.7,Moderada
278.0,99940.0,74.0,8.800001,-3.699997,279.0,7.8,10.5,10.0,8.27,997.7,5.0,6.7,Moderada
278.099976,100280.0,73.0,10.200002,-4.999999,300.0,10.2,12.1,12.12,7.06,1001.2,5.4,6.7,Moderada
277.799988,100740.0,73.0,10.200002,-2.699997,288.0,9.1,11.9,11.43,6.21,1005.6,5.3,6.7,Moderada
277.5,101080.0,78.0,11.000002,-3.2,284.0,8.9,10.6,10.0,6.47,1009.4,5.2,6.8,Moderada
277.699982,101490.0,78.0,10.400002,-5.1,301.0,9.4,11.9,10.81,6.77,1012.6,5.4,6.7,Moderada
277.799988,101900.0,81.0,9.2,-4.6,305.0,9.7,12.2,12.12,6.51,1016.9,5.9,6.7,Moderada
277.399963,102090.0,77.0,5.5,-0.9,288.0,6.2,7.8,11.43,7.29,1019.8,5.4,6.7,Media
277.799988,102130.0,77.0,4.1,2.9,258.0,4.3,6.7,10.0,6.64,1020.9,5.5,6.7,Media
278.200012,102080.0,73.0,0.100002,5.400002,200.0,6.2,7.6,10.0,6.63,1020.1,5.5,6.7,Media
278.599976,101750.0,78.0,-4.299998,9.9,162.0,7.6,9.0,12.12,6.84,1017.8,5.4,6.7,Moderada
279.099976,101240.0,82.0,-8.9,10.5,139.0,9.3,12.0,12.12,7.16,1013.6,5.3,6.7,MuyAlta
278.899963,100950.0,91.0,-6.999999,9.3,144.0,10.9,13.3,13.79,7.22,1010.1,6.1,6.8,Moderada
