@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R7'

@attribute air numeric
@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.634731,0.651341,0.564103,0.746518,0.48249,0.478098,2
0.634731,0.703704,0.605128,0.690808,0.361868,0.401752,2
0.640718,0.742018,0.610256,0.559889,0.229572,0.476846,1
0.688623,0.752235,0.661538,0.401114,0.299611,0.415519,1
0.694609,0.745849,0.61282,0.373259,0.357977,0.364205,1
0.694611,0.708812,0.487179,0.300836,0.470817,0.226533,2
0.682633,0.59387,0.425641,0.259053,0.587549,0.272841,3
0.778443,0.494253,0.635897,0.256267,0.743191,0.506884,3
0.79042,0.491699,0.792308,0.406685,0.392996,0.560701,2
0.808383,0.484036,0.682051,0.350975,0.287938,0.490613,2
0.754491,0.448276,0.658974,0.384401,0.40856,0.48811,2
0.718563,0.420179,0.630769,0.359331,0.381323,0.455569,2
0.754489,0.385696,0.533333,0.317549,0.132296,0.463079,1
0.706586,0.37931,0.597436,0.704735,0.315175,0.395494,2
0.688621,0.409962,0.520513,0.70195,0.105058,0.479349,1
0.646706,0.438059,0.448718,0.810585,0.241245,0.503129,1
0.664669,0.482759,0.546154,0.643454,0.252918,0.47184,1
0.682634,0.482759,0.715385,0.512535,0.280156,0.356696,1
0.688623,0.462324,0.651282,0.342618,0.412451,0.364205,1
0.646706,0.48659,0.517949,0.752089,0.529183,0.251564,1
0.652694,0.546616,0.561538,0.70195,0.478599,0.246558,1
0.676646,0.607918,0.576923,0.724234,0.529183,0.262829,2
0.700598,0.670498,0.55641,0.727019,0.447471,0.312891,1
0.676646,0.684547,0.607692,0.5961,0.276265,0.364205,1
0.634729,0.641124,0.68718,0.381616,0.342412,0.356696,2
0.658681,0.517241,0.782051,0.362117,0.673152,0.24781,3
0.736526,0.492976,0.638462,0.62117,0.276265,0.48811,2
0.682633,0.505747,0.589744,0.532033,0.182879,0.496871,2
0.73054,0.446999,0.725641,0.398329,0.385214,0.451815,2
0.688621,0.37931,0.841026,0.437326,0.338521,0.400501,3
0.646706,0.339719,0.871795,0.454039,0.486381,0.549437,3
0.646706,0.323116,0.741026,0.584958,0.595331,0.624531,2
0.634731,0.394636,0.605128,0.70195,0.536965,0.474343,2
0.628741,0.471264,0.610256,0.732591,0.55642,0.461827,2
0.628741,0.541507,0.487179,0.779944,0.486381,0.399249,2
0.622753,0.59387,0.561538,0.729805,0.365759,0.449312,2
0.616766,0.62069,0.538462,0.70195,0.346304,0.376721,1
0.622754,0.670498,0.484615,0.732591,0.322957,0.410513,1
0.598803,0.706258,0.505128,0.721448,0.264591,0.389237,1
0.592814,0.725415,0.558974,0.668524,0.272374,0.413016,1
0.610779,0.717752,0.664103,0.51532,0.284047,0.372966,1
0.640718,0.689655,0.766667,0.467967,0.400778,0.295369,2
0.628741,0.652618,0.776923,0.448468,0.552529,0.276596,2
0.610779,0.62963,0.787179,0.465181,0.63035,0.395494,2
0.622754,0.624521,0.653846,0.428969,0.455253,0.395494,1
0.604791,0.63857,0.512821,0.75766,0.14786,0.377972,1
0.598801,0.664112,0.441026,0.732591,0.155642,0.357947,1
0.604789,0.692209,0.438462,0.774373,0.031128,0.444305,2
0.616766,0.696041,0.471795,0.245125,0.07393,0.617021,1
0.634729,0.671775,0.476923,0.231198,0.225681,0.549437,1
0.622754,0.675607,0.561538,0.281337,0.342412,0.411765,1
0.634729,0.655172,0.579487,0.311978,0.400778,0.260325,1
0.640719,0.63857,0.612821,0.328691,0.533074,0.234043,2
0.694609,0.586207,0.628205,0.311978,0.470817,0.379224,2
0.682633,0.544061,0.664103,0.32312,0.614786,0.385482,3
0.718561,0.501916,0.641026,0.317549,0.560311,0.514393,3
0.724549,0.43295,0.620513,0.29805,0.680934,0.491865,3
0.712573,0.381865,0.738462,0.395543,0.626459,0.578223,3
0.610779,0.383142,0.671795,0.364903,0.350195,0.638298,3
0.628741,0.367816,0.715385,0.481894,0.396887,0.564456,2
0.634729,0.402299,0.6,0.504178,0.2607,0.554443,2
0.604791,0.44189,0.617949,0.62117,0.396887,0.460576,2
0.604791,0.457216,0.679487,0.623955,0.342412,0.426783,2
0.604789,0.427842,0.648718,0.545961,0.268482,0.455569,2
0.622754,0.392082,0.610256,0.35376,0.315175,0.476846,2
0.622754,0.37037,0.507692,0.225627,0.175097,0.563204,1
0.592814,0.371648,0.435897,0.866295,0.237354,0.573217,2
0.550898,0.389527,0.487179,0.749304,0.373541,0.366708,2
0.616766,0.394636,0.564103,0.768802,0.18677,0.554443,2
0.622753,0.371648,0.587179,0.62117,0.233463,0.496871,1
0.562874,0.355045,0.530769,0.493036,0.171206,0.513141,1
0.544911,0.36143,0.351282,0.303621,0.046693,0.506884,2
0.574849,0.401022,0.192308,0.022284,0.29572,0.55194,1
0.598801,0.464879,0.151282,0.941504,0.494163,0.405507,1
0.550899,0.530013,0.220513,0.938719,0.431907,0.34418,2
0.520959,0.578544,0.246154,0.869081,0.478599,0.307885,2
0.556886,0.628352,0.274359,0.880223,0.48249,0.419274,2
0.562872,0.675607,0.341026,0.821727,0.498054,0.357947,2
0.538921,0.711367,0.379487,0.81337,0.501946,0.361702,2
0.598803,0.719029,0.430769,0.75766,0.544747,0.339174,1
0.598803,0.734355,0.374359,0.810585,0.36965,0.341677,2
0.574849,0.770115,0.433333,0.796657,0.447471,0.356696,1
0.532932,0.742018,0.602564,0.615599,0.159533,0.352941,2
0.580839,0.685824,0.702564,0.649025,0.533074,0.345432,3
0.592812,0.598978,0.758974,0.640669,0.727626,0.413016,3
0.532934,0.613027,0.417949,0.768802,0.848249,0.687109,3
0.526946,0.678161,0.34359,0.818942,0.723735,0.570713,3
0.455091,0.702427,0.387179,0.802228,0.525292,0.584481,3
0.419162,0.720307,0.441026,0.818942,0.400778,0.564456,2
0.473052,0.722861,0.441026,0.777159,0.233463,0.559449,1
0.502994,0.696041,0.58718,0.504178,0.198444,0.418023,1
0.568863,0.624521,0.715385,0.406685,0.459144,0.244055,1
0.628743,0.512133,0.78718,0.37883,0.595331,0.242804,2
0.67066,0.452107,0.694872,0.64624,0.521401,0.386733,2
0.538923,0.466156,0.592308,0.70195,0.603113,0.374218,3
0.502992,0.466156,0.8,0.640669,0.614786,0.470588,3
0.520959,0.44189,0.735897,0.651811,0.614786,0.574468,3
0.526946,0.443167,0.68718,0.643454,0.618677,0.673342,3
0.532932,0.461047,0.464103,0.774373,0.478599,0.657071,3
0.485031,0.490421,0.348718,0.83844,0.509728,0.619524,3
0.413174,0.542784,0.310256,0.824513,0.622568,0.589487,3
0.455089,0.590038,0.28718,0.805014,0.599222,0.620776,3
0.455091,0.610473,0.271795,0.860724,0.571984,0.544431,3
0.467066,0.646232,0.246154,0.835655,0.583658,0.603254,3
0.467066,0.689655,0.302564,0.849582,0.392996,0.540676,2
0.497006,0.699872,0.471795,0.727019,0.315175,0.470588,2
0.538921,0.66539,0.689744,0.610028,0.404669,0.411765,2
0.562874,0.627075,0.661538,0.649025,0.536965,0.320401,2
0.574851,0.596424,0.461538,0.802228,0.36965,0.36796,2
0.508981,0.56705,0.507692,0.735376,0.326848,0.543179,2
0.455089,0.515964,0.458974,0.732591,0.381323,0.451815,2
0.437126,0.490421,0.392308,0.807799,0.455253,0.385482,2
0.431137,0.51341,0.433333,0.846797,0.509728,0.374218,3
0.401197,0.582375,0.358974,0.805014,0.649805,0.434293,3
0.401199,0.630907,0.428205,0.743733,0.634241,0.525657,3
0.413174,0.646232,0.497436,0.785515,0.498054,0.595745,3
0.377246,0.595147,0.676923,0.607242,0.342412,0.556946,2
0.508983,0.385696,0.94359,0.476323,0.599222,0.458073,3
0.532932,0.251596,0.758974,0.685237,0.474708,0.44806,3
0.413172,0.180077,0.833333,0.665738,0.785992,0.578223,3
0.431137,0.150702,0.751282,0.693593,0.821012,0.780976,3
0.407186,0.168582,0.623077,0.729805,0.634241,0.836045,3
0.401199,0.205619,0.520513,0.743733,0.774319,0.797247,3
0.377246,0.250319,0.448718,0.793872,0.599222,0.679599,3
0.323354,0.319285,0.428205,0.81337,0.59144,0.583229,3
0.311377,0.378033,0.420513,0.785515,0.59144,0.60826,3
0.2994,0.421456,0.402564,0.75766,0.498054,0.733417,3
0.275451,0.45977,0.292308,0.83844,0.568093,0.590738,3
0.245509,0.507024,0.269231,0.81337,0.692607,0.506884,3
0.263472,0.553001,0.279487,0.821727,0.653696,0.525657,3
0.281439,0.564496,0.407692,0.824513,0.544747,0.524406,2
0.311377,0.54917,0.487179,0.749304,0.249027,0.538173,2
0.329342,0.532567,0.402564,0.077994,0.202335,0.483104,1
0.32934,0.508301,0.461538,0.091922,0.058366,0.436796,1
0.311377,0.426564,0.364103,0.183844,0.264591,0.449312,1
0.287426,0.404853,0.164103,0.036212,0.400778,0.319149,1
0.287426,0.45083,0.279487,0.896936,0.400778,0.266583,1
0.263472,0.466156,0.384615,0.846797,0.459144,0.397997,2
0.227545,0.475096,0.305128,0.855153,0.416342,0.560701,2
0.203592,0.508301,0.276923,0.871866,0.478599,0.449312,2
0.161679,0.560664,0.305128,0.83844,0.680934,0.410513,3
0.227545,0.607918,0.317949,0.849582,0.836576,0.660826,3
0.233532,0.666667,0.307692,0.818942,0.669261,0.643304,3
0.23952,0.721584,0.246154,0.830084,0.692607,0.563204,3
0.2994,0.753512,0.323077,0.830084,0.568093,0.52816,3
0.389222,0.779055,0.446154,0.768802,0.478599,0.494368,2
0.443112,0.799489,0.469231,0.777159,0.392996,0.400501,2
0.407186,0.823755,0.464103,0.760446,0.373541,0.345432,1
0.383234,0.841635,0.564103,0.707521,0.420233,0.26408,1
0.401199,0.850575,0.646154,0.67688,0.420233,0.26408,2
0.485029,0.832695,0.74359,0.5961,0.560311,0.276596,2
0.491019,0.772669,0.846154,0.5961,0.642023,0.361702,3
0.497006,0.721584,0.794872,0.618384,0.680934,0.493116,3
0.491019,0.671775,0.841026,0.610028,0.677043,0.531915,3
0.592814,0.639847,0.769231,0.632312,0.712062,0.491865,3
0.526946,0.678161,0.620513,0.721448,0.785992,0.610763,3
0.479043,0.770115,0.430769,0.749304,0.809339,0.727159,3
0.431137,0.827586,0.407692,0.785515,0.708171,0.634543,3
0.407186,0.854406,0.407692,0.724234,0.459144,0.589487,3
0.26946,0.888889,0.264103,0.832869,0.560311,0.170404,3
0.341317,0.897829,0.4,0.830084,0.474708,0.630788,2
0.365269,0.878672,0.502564,0.704735,0.44358,0.44806,2
0.365269,0.881226,0.382051,0.830084,0.431907,0.428035,2
0.395211,0.902937,0.282051,0.832869,0.439689,0.413016,2
0.377246,0.929757,0.392308,0.796657,0.33463,0.396746,1
0.401197,0.94636,0.487179,0.729805,0.357977,0.261577,1
0.377246,0.954023,0.466667,0.721448,0.373541,0.330413,2
0.401199,0.947637,0.528205,0.70195,0.319066,0.34418,2
0.419162,0.932312,0.64359,0.635097,0.322957,0.653317,2
0.419161,0.915709,0.664103,0.534819,0.373541,0.549437,2
0.461079,0.858238,0.758974,0.498607,0.435798,0.546934,2
0.538921,0.799489,0.782051,0.473538,0.579767,0.410513,2
0.538921,0.733078,0.841026,0.451253,0.548638,0.419274,2
0.532934,0.711367,0.838461,0.506964,0.536965,0.479349,3
0.538923,0.697318,0.887179,0.487465,0.568093,0.555695,3
0.550899,0.679438,0.85641,0.487465,0.571984,0.559449,3
0.544909,0.641124,0.897436,0.456825,0.51751,0.539424,3
0.556886,0.588761,0.894872,0.401114,0.673152,0.490613,3
0.538921,0.579821,0.894872,0.501393,0.607004,0.534418,3
0.538923,0.553001,0.838462,0.442897,0.645914,0.553191,3
0.538921,0.533844,0.725641,0.462396,0.412451,0.590738,3
0.526946,0.565773,0.697436,0.598886,0.494163,0.469337,2
0.508983,0.579821,0.705128,0.451253,0.412451,0.501877,3
0.508983,0.561941,0.571795,0.470752,0.171206,0.715895,2
0.443114,0.553001,0.528205,0.582173,0.190661,0.683354,3
0.467066,0.564496,0.489744,0.470752,0.202335,0.844806,2
0.431139,0.559387,0.484615,0.543175,0.178988,0.658323,2
0.401199,0.559387,0.435897,0.674095,0.202335,0.673342,2
0.347306,0.553001,0.482051,0.710306,0.178988,0.573217,2
0.329342,0.541507,0.607692,0.557103,0.280156,0.63204,2
0.401197,0.494253,0.684615,0.367688,0.361868,0.503129,2
0.443112,0.407407,0.715385,0.376045,0.583658,0.346683,2
0.437126,0.340996,0.664103,0.362117,0.579767,0.359199,2
0.467066,0.302682,0.58718,0.267409,0.307393,0.461827,2
0.407186,0.321839,0.676923,0.626741,0.439689,0.370463,2
0.419161,0.363985,0.676923,0.54039,0.338521,0.515645,2
0.407186,0.381865,0.702564,0.506964,0.319066,0.614518,2
0.437126,0.386973,0.584615,0.501393,0.280156,0.600751,2
0.407186,0.392082,0.607692,0.476323,0.214008,0.652065,2
0.425151,0.353768,0.374359,0.292479,0.392996,0.570713,2
0.395209,0.283525,0.369231,0.169916,0.645914,0.331665,2
0.443114,0.288633,0.420513,0.24234,0.428016,0.526909,2
0.347306,0.298851,0.328205,0.153203,0.202335,0.629537,2
0.395211,0.332056,0.294872,0.980501,0.233463,0.634543,2
0.425151,0.380587,0.279487,0.89415,0.307393,0.566959,2
0.383232,0.422733,0.341026,0.832869,0.36965,0.365457,1
0.353292,0.453384,0.397436,0.721448,0.182879,0.409262,1
0.341319,0.453384,0.497436,0.518106,0.046693,0.419274,1
0.371257,0.42401,0.471795,0.267409,0.365759,0.446809,1
0.449102,0.36143,0.392308,0.21727,0.536965,0.227785,2
0.520958,0.292465,0.307692,0.225627,0.552529,0.319149,3
0.544911,0.282248,0.417949,0.203343,0.770428,0.499374,3
0.532932,0.283525,0.5,0.286908,0.361868,0.623279,3
0.485031,0.284802,0.407692,0.211699,0.385214,0.730914,3
0.449102,0.287356,0.333333,0.183844,0.357977,0.594493,2
0.431139,0.268199,0.282051,0.075209,0.357977,0.573217,2
0.443112,0.292465,0.317949,0.997214,0.330739,0.564456,2
0.413174,0.316731,0.417949,0.988858,0.206226,0.618273,2
0.389222,0.347382,0.505128,0.590529,0.116732,0.61577,2
0.407186,0.374202,0.582051,0.467967,0.128405,0.69587,1
0.449102,0.314176,0.682051,0.406685,0.361868,0.47184,2
0.502992,0.168582,0.597436,0.317549,0.638132,0.36796,3
0.497006,0.029374,0.648718,0.292479,0.875486,0.573217,3
0.467066,0,0.735897,0.389972,0.361868,0.571965,3
0.455089,0.025543,0.838462,0.454039,0.564202,0.60826,3
0.413172,0.07152,0.925641,0.557103,0.715953,0.673342,3
0.311379,0.149425,0.866667,0.610028,0.821012,0.689612,3
0.395209,0.209451,0.876923,0.557103,0.77821,0.628285,3
0.371257,0.274585,0.882051,0.551532,0.634241,0.664581,3
0.401197,0.321839,0.782051,0.504178,0.420233,0.67209,2
0.383234,0.348659,0.679487,0.45961,0.330739,0.544431,2
0.431137,0.381865,0.574359,0.456825,0.214008,0.690864,2
0.395211,0.421456,0.546154,0.576602,0.319066,0.514393,1
0.401197,0.45083,0.589744,0.704735,0.33463,0.534418,2
0.353292,0.478927,0.551282,0.657382,0.373541,0.506884,2
0.359282,0.492976,0.476923,0.743733,0.587549,0.525657,2
0.341319,0.503193,0.51282,0.671309,0.396887,0.571965,2
0.311377,0.503193,0.479487,0.682451,0.33463,0.496871,2
0.281439,0.507024,0.410256,0.710306,0.299611,0.479349,1
0.281437,0.52235,0.361538,0.710306,0.276265,0.361702,2
0.239522,0.545338,0.317949,0.785515,0.385214,0.340426,2
0.233534,0.573436,0.420513,0.738162,0.536965,0.350438,2
0.257486,0.600255,0.44359,0.752089,0.36965,0.331665,2
0.287426,0.621967,0.458974,0.746518,0.159533,0.539424,2
0.365269,0.624521,0.653846,0.467967,0.249027,0.563204,1
0.479041,0.61175,0.671795,0.598886,0.381323,0.387985,2
0.437126,0.630907,0.541026,0.718663,0.638132,0.28786,3
0.353294,0.675607,0.546154,0.718663,0.653696,0.503129,3
0.359282,0.706258,0.592308,0.740947,0.599222,0.524406,3
0.317366,0.757344,0.484615,0.738162,0.607004,0.679599,3
0.359281,0.808429,0.451282,0.791086,0.529183,0.633292,3
0.341319,0.833972,0.466667,0.78273,0.381323,0.683354,3
0.311379,0.831418,0.592308,0.62117,0.322957,0.742178,2
0.341319,0.789272,0.620513,0.526462,0.2607,0.663329,2
0.353294,0.678161,0.592308,0.376045,0.412451,0.436796,2
0.371259,0.503193,0.669231,0.32312,0.727626,0.409262,3
0.508981,0.349936,0.774359,0.342618,1,0.635795,3
0.467066,0.316731,0.794872,0.584958,0.513619,0.733417,3
0.377246,0.301405,0.817949,0.498607,0.51751,0.620776,3
0.413174,0.256705,0.874359,0.431755,0.607004,0.627034,3
0.383234,0.237548,0.738462,0.381616,0.743191,0.669587,3
0.383234,0.266922,0.505128,0.311978,0.579767,0.65582,3
0.371257,0.344828,0.294872,0.264624,0.40856,0.589487,2
0.377246,0.434227,0.279487,0.139276,0.202335,0.598248,2
0.389222,0.473819,0.476923,0.270195,0.143969,0.624531,2
0.365269,0.384419,0.694872,0.431755,0.435798,0.520651,2
0.377246,0.227331,0.753846,0.426184,0.684825,0.317897,2
0.383232,0.206897,0.461538,0.799443,0.548638,0.359199,3
0.317366,0.237548,0.530769,0.763231,0.529183,0.46433,3
0.323352,0.238825,0.61282,0.713092,0.677043,0.554443,3
0.371257,0.236271,0.61282,0.710306,0.657588,0.67209,3
0.377246,0.254151,0.502564,0.785515,0.529183,0.793492,3
0.371259,0.265645,0.392308,0.844011,0.59144,0.645807,3
0.359281,0.310345,0.305128,0.832869,0.529183,0.550688,3
0.293414,0.384419,0.271795,0.824513,0.657588,0.50438,2
0.305391,0.402299,0.382051,0.83844,0.48249,0.463079,2
0.257486,0.408685,0.5,0.791086,0.365759,0.414268,2
0.335331,0.372925,0.54359,0.679666,0.373541,0.449312,1
0.257486,0.374202,0.469231,0.350975,0.105058,0.468085,1
0.287426,0.389527,0.392308,0.699164,0.151751,0.396746,3
0.239522,0.45977,0.328205,0.768802,0.206226,1,2
0.311379,0.509579,0.307692,0.849582,0.420233,0.558198,2
0.263474,0.528736,0.297436,0.888579,0.599222,0.493116,3
0.227545,0.564496,0.217949,0.841226,0.498054,0.481852,3
0.227545,0.61175,0.251282,0.885794,0.653696,0.453066,3
0.245509,0.666667,0.192308,0.871866,0.661479,0.560701,3
0.245511,0.719029,0.174359,0.902507,0.595331,0.476846,3
0.281439,0.759898,0.269231,0.846797,0.540856,0.489362,2
0.305389,0.768838,0.428205,0.796657,0.315175,0.440551,2
0.335331,0.759898,0.523077,0.724234,0.202335,0.473091,1
0.377246,0.731801,0.717949,0.423398,0.245136,0.310388,2
0.377246,0.621967,0.835897,0.417827,0.642023,0.257822,3
0.437126,0.537676,0.805128,0.406685,0.758755,0.485607,3
0.413174,0.553001,0.587179,0.62117,0.350195,0.624531,3
0.365271,0.559387,0.610256,0.568245,0.299611,0.584481,3
0.377246,0.55811,0.676923,0.487465,0.350195,0.633292,3
0.383232,0.572158,0.625641,0.649025,0.272374,0.700876,3
0.377246,0.609195,0.615385,0.548747,0.373541,0.743429,3
0.359281,0.625798,0.658974,0.529248,0.33463,0.724656,3
0.359281,0.648787,0.648718,0.54039,0.428016,0.778473,3
0.383234,0.659004,0.671795,0.545961,0.307393,0.64831,2
0.377246,0.639847,0.764103,0.451253,0.48249,0.584481,2
0.431139,0.56705,0.887179,0.448468,0.626459,0.397997,3
0.431137,0.560664,0.35641,0.802228,0.575875,0.170404,3
0.365269,0.673052,0.392308,0.802228,0.33463,0.570713,3
0.359281,0.716475,0.515385,0.665738,0.190661,0.64831,2
0.353292,0.712644,0.610256,0.451253,0.330739,0.728411,3
0.449102,0.671775,0.7,0.367688,0.552529,0.558198,3
0.473054,0.595147,0.861538,0.37883,0.774319,0.474343,3
0.467066,0.591315,0.851282,0.4039,0.789883,0.510638,3
0.479041,0.62069,0.579487,0.442897,0.357977,0.635795,3
0.437126,0.533844,0.633333,0.423398,0.389105,0.680851,3
0.502992,0.501916,0.807692,0.426184,0.599222,0.617021,3
0.449101,0.499361,0.653846,0.612813,0.338521,0.669587,3
0.389222,0.577267,0.584615,0.690808,0.416342,0.680851,3
0.377246,0.618135,0.792308,0.470752,0.420233,0.65582,3
0.473054,0.616858,0.779487,0.440111,0.474708,0.566959,3
0.419161,0.550447,0.615385,0.364903,0.459144,0.57572,3
0.526946,0.444444,0.774359,0.331476,0.599222,0.516896,3
0.502994,0.411239,0.782051,0.362117,0.735409,0.531915,3
0.449102,0.443167,0.676923,0.504178,0.291829,0.724656,3
0.365271,0.532567,0.689744,0.571031,0.365759,0.745932,3
0.377246,0.609195,0.694872,0.529248,0.571984,0.649562,3
0.371259,0.673052,0.710256,0.568245,0.416342,0.677096,3
0.389221,0.689655,0.615385,0.470752,0.342412,0.685857,3
0.395211,0.648787,0.54359,0.362117,0.412451,0.638298,2
0.461077,0.58493,0.482051,0.247911,0.51751,0.579474,2
0.467066,0.512133,0.592308,0.272981,0.680934,0.419274,3
0.437126,0.471264,0.707692,0.339833,0.684825,0.421777,3
0.502994,0.458493,0.710256,0.328691,0.661479,0.481852,3
0.502992,0.46871,0.758974,0.376045,0.70428,0.494368,3
0.461077,0.47765,0.725641,0.376045,0.614786,0.584481,3
0.461079,0.505747,0.65641,0.389972,0.544747,0.618273,3
0.443114,0.524904,0.548718,0.398329,0.311284,0.709637,3
0.443112,0.536398,0.482051,0.465181,0.143969,0.675845,2
0.431139,0.559387,0.335897,0.114206,0.070039,0.679599,2
0.419161,0.561941,0.34359,0.041783,0.035019,0.618273,2
0.395209,0.574713,0.261538,0.08078,0.29572,0.620776,1
0.347306,0.572158,0.341026,0.086351,0.175097,0.578223,1
0.389222,0.579821,0.425641,0.289694,0.062257,0.609512,2
0.359281,0.583653,0.566667,0.451253,0.307393,0.638298,1
0.383232,0.605364,0.533333,0.445682,0.198444,0.569462,1
0.431137,0.592593,0.530769,0.342618,0.311284,0.409262,1
0.467066,0.551724,0.546154,0.272981,0.365759,0.320401,2
0.473052,0.49553,0.582051,0.300836,0.583658,0.289111,2
0.485029,0.435504,0.587179,0.306407,0.645914,0.390488,3
0.526946,0.392082,0.651282,0.29805,0.669261,0.490613,3
0.485029,0.366539,0.715385,0.348189,0.564202,0.555695,3
0.473052,0.385696,0.871795,0.387187,0.677043,0.574468,3
0.389221,0.498084,0.820513,0.532033,0.548638,0.670839,3
0.419161,0.553001,0.748718,0.445682,0.521401,0.629537,3
0.443112,0.55811,0.689744,0.387187,0.490272,0.581977,3
0.449101,0.494253,0.74359,0.345404,0.669261,0.483104,3
0.491017,0.453384,0.807692,0.342618,0.708171,0.523154,3
0.526946,0.426564,0.725641,0.348189,0.762646,0.571965,3
0.526946,0.40613,0.751282,0.376045,0.684825,0.59199,3
0.502994,0.436782,0.658974,0.409471,0.33463,0.71214,3
0.461079,0.413793,0.505128,0.29805,0.182879,0.596996,3
0.467066,0.372925,0.546154,0.317549,0.155642,0.699625,3
0.437126,0.363985,0.646154,0.518106,0.202335,0.669587,3
0.461079,0.389527,0.697436,0.43454,0.350195,0.669587,3
0.437126,0.385696,0.607692,0.431755,0.400778,0.625782,2
0.443112,0.332056,0.415385,0.275766,0.326848,0.531915,2
0.455089,0.288633,0.287179,0.139276,0.354086,0.494368,2
0.443112,0.305236,0.325641,0.236769,0.202335,0.546934,2
0.443112,0.329502,0.338462,0.986072,0.159533,0.619524,2
0.443112,0.386973,0.364103,0.891365,0.202335,0.579474,1
0.419162,0.449553,0.417949,0.841226,0.245136,0.501877,1
0.353294,0.519796,0.417949,0.824513,0.33463,0.382979,1
0.299402,0.57599,0.466667,0.718663,0.202335,0.418023,1
0.287426,0.600255,0.525641,0.598886,0.077821,0.455569,1
0.335331,0.601533,0.561538,0.417827,0.214008,0.435544,1
0.383232,0.572158,0.6,0.334262,0.439689,0.261577,2
0.425151,0.517241,0.548718,0.306407,0.552529,0.382979,3
0.455089,0.430396,0.558974,0.292479,0.645914,0.496871,3
0.455089,0.357599,0.623077,0.292479,0.743191,0.515645,3
0.461079,0.298851,0.558974,0.284123,0.789883,0.642053,3
0.443112,0.261814,0.628205,0.267409,0.708171,0.707134,3
0.461079,0.289911,0.75641,0.473538,0.40856,0.75219,3
0.455089,0.337165,0.741026,0.398329,0.459144,0.684606,3
0.449101,0.357599,0.584615,0.370474,0.361868,0.60826,2
0.443114,0.342273,0.464103,0.281337,0.350195,0.61577,2
0.479041,0.283525,0.302564,0.220056,0.33463,0.548185,2
0.449102,0.208174,0.274359,0.194986,0.447471,0.441802,3
0.431137,0.222222,0.466667,0.13649,0.474708,0.633292,3
0.395211,0.318008,0.697436,0.67688,0.225681,0.808511,3
0.419161,0.367816,0.68718,0.506964,0.385214,0.594493,2
0.437126,0.383142,0.507692,0.334262,0.319066,0.548185,2
0.449101,0.344828,0.382051,0.189415,0.459144,0.496871,2
0.437126,0.348659,0.484615,0.233983,0.404669,0.440551,2
0.395211,0.39719,0.607692,0.440111,0.194553,0.598248,2
0.365271,0.444444,0.669231,0.604457,0.451362,0.435544,2
0.359282,0.485313,0.635897,0.557103,0.307393,0.463079,2
0.371257,0.49553,0.602564,0.328691,0.365759,0.438048,2
0.467066,0.445722,0.510256,0.295265,0.540856,0.301627,2
0.437126,0.326948,0.484615,0.24234,0.684825,0.385482,3
0.461079,0.215837,0.5,0.264624,0.859922,0.548185,3
0.467066,0.187739,0.628205,0.303621,0.400778,0.669587,3
0.443114,0.195402,0.617949,0.359331,0.385214,0.802253,3
0.377246,0.224777,0.658974,0.348189,0.264591,0.755945,2
0.371257,0.274585,0.75641,0.520891,0.478599,0.590738,3
0.32934,0.309068,0.789744,0.512535,0.478599,0.624531,2
0.377246,0.348659,0.735897,0.54039,0.416342,0.476846,2
0.383234,0.402299,0.612821,0.629526,0.330739,0.513141,2
0.341319,0.471264,0.592308,0.688022,0.447471,0.395494,2
0.305389,0.500639,0.651282,0.615599,0.326848,0.47184,2
0.401197,0.464879,0.758974,0.43454,0.459144,0.366708,2
0.425151,0.418902,0.779487,0.445682,0.653696,0.34418,2
0.425149,0.446999,0.638462,0.54039,0.268482,0.479349,2
0.395211,0.481481,0.548718,0.523677,0.268482,0.460576,2
