@relation test-weka.filters.unsupervised.attribute.Remove-R16-17-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A+0.650031)/(16.050012+0.650031)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-96020)/(103850-96020)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-48)/(100-48)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A+24.399998)/(25.300001+24.399998)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A+17.9)/(21.10002+17.9)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A+0)/(359-0)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-0.1)/(19.7-0.1)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-0.4)/(26.1-0.4)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-2.94)/(17.39-2.94)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-3.1)/(11.09-3.1)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-95880)/(103830-95880)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A+0.9)/(15.8+0.9)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-6)/(16.1-6)-V-R13-weka.filters.unsupervised.attribute.MathExpression-E(A-6)/(16.1-6)-V-R13-unset-class-temporarily

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.395211,0.697318,0.807692,0.297787,0.694871,0.367688,0.5,0.466926,0.488581,0.306633,0.722013,0.353293,-0.009901,?
0.359281,0.628352,1,0.394366,0.728205,0.381616,0.622449,0.560311,0.258131,0.294118,0.646541,0.39521,-0.009901,?
0.293412,0.689655,0.980769,0.72837,0.487179,0.754875,0.428571,0.396887,0.258131,0.295369,0.681761,0.293413,-0.009901,?
0.305391,0.722861,0.846154,0.692153,0.394872,0.81337,0.413265,0.365759,0.258131,0.314143,0.714465,0.293413,-0.009901,?
0.287426,0.745849,0.769231,0.627767,0.353846,0.841226,0.367347,0.326848,0.258131,0.356696,0.740881,0.281437,-0.009901,?
0.263474,0.752235,0.711538,0.575453,0.35641,0.869081,0.214286,0.194553,0.32872,0.435544,0.759748,0.233533,-0.009901,?
0.263474,0.758621,0.730769,0.61167,0.389743,0.752089,0.158163,0.140078,0.290657,0.385482,0.758491,0.221557,-0.009901,?
0.293414,0.771392,0.846154,0.68008,0.328205,0.891365,0.443878,0.474708,0.425606,0.295369,0.767296,0.311377,-0.009901,?
0.275451,0.814815,0.884615,0.655936,0.320513,0.835655,0.392857,0.392996,0.258131,0.269086,0.798742,0.299401,0,?
0.305391,0.878672,0.903846,0.597585,0.382051,0.899721,0.280612,?,?,?,0.87673,0.269461,?,?
0.347306,0.905492,0.673077,0.547284,0.384615,0.89415,0.209184,0.182879,0.425606,0.319149,0.904403,0.275449,0,?
0.239522,0.91954,0.807692,0.448692,0.448718,0.041783,0.035714,0.038911,0.37301,0.326658,0.925786,0.251497,-0.009901,?
0.245511,0.934866,0.634615,0.370221,0.515384,0.286908,0.22449,0.202335,0.488581,0.434293,0.949686,0.251497,-0.009901,?
0.209582,0.927203,0.557692,0.285714,0.587179,0.348189,0.489796,0.447471,0.097578,0.158949,0.943396,0.299401,-0.009901,?
0.26946,0.905492,0.384615,0.263581,0.597436,0.29805,0.520408,0.474708,0.142561,0.141427,0.925786,0.275449,-0.009901,?
0.287426,0.871009,0.615385,0.275654,0.720513,0.398329,0.545918,0.525292,0.181315,0.226533,0.88805,0.317365,-0.019802,?
0.32934,0.805875,0.730769,0.259557,0.723077,0.373259,0.602041,0.548638,0.290657,0.330413,0.830189,0.359281,-0.009901,?
0.347306,0.724138,0.884615,0.259557,0.694871,0.364903,0.591837,0.540856,0.37301,0.380476,0.744654,0.353293,-0.029703,?
0.335329,0.661558,0.942308,0.331992,0.564102,0.325905,0.515306,0.486381,0.425606,0.352941,0.685535,0.39521,-0.019802,?
0.371259,0.730524,0.807692,0.430584,0.535897,0.370474,0.418367,0.365759,0.425606,0.403004,0.728302,0.401198,-0.019802,?
0.311377,0.805875,1,0.55332,0.425641,0.729805,0.066327,0.081712,0.425606,0.444305,0.796226,0.377246,-0.019802,?
0.257486,0.863346,1,0.605634,0.382051,0.849582,0.443878,0.400778,0.425606,0.300375,0.849057,0.323353,-0.019802,?
0.281439,0.899106,1,0.577465,0.428205,0.799443,0.377551,0.346304,0.750865,0.466834,0.879245,0.275449,-0.019802,?
0.311377,0.885057,0.807692,0.569417,0.576923,0.665738,0.321429,0.284047,0.689273,0.64831,0.875472,0.335329,-0.029703,?
0.311379,0.817369,0.961538,0.599598,0.746154,0.551532,0.454082,0.389105,0.587543,0.52816,0.81761,0.389222,-0.019802,?
0.353294,0.761175,0.942308,0.67002,0.705128,0.651811,0.530612,0.498054,0.258131,0.369212,0.745912,0.407186,-0.019802,?
0.323352,0.731801,0.961538,0.734406,0.594872,0.690808,0.586735,0.540856,0.37301,0.403004,0.719497,0.371257,0,?
0.287426,0.694764,0.807692,0.770624,0.492307,0.718663,0.69898,0.622568,0.488581,0.478098,0.671698,0.359281,0,?
0.323352,0.687101,0.75,0.816901,0.279487,0.827298,0.693878,0.657588,0.544637,0.500626,0.666667,0.371257,-0.009901,?
0.293412,0.826309,0.692308,0.734406,0.284615,0.844011,0.627551,0.583658,0.492408,0.447817,0.810063,0.365269,-0.009901,?
0.275451,0.859515,0.826923,0.706237,0.3,0.841226,0.52551,0.486381,0.544637,0.548185,0.856604,0.359281,-0.009901,?
0.293414,0.888889,0.75,0.663984,0.379487,0.844011,0.352041,0.330739,0.544637,0.43179,0.875472,0.353293,-0.009901,?
0.305391,0.872286,0.692308,0.65996,0.417949,0.791086,0.382653,0.338521,0.425606,0.352941,0.875472,0.329341,-0.009901,?
0.251499,0.85696,0.673077,0.639839,0.45641,0.824513,0.260204,0.241245,0.425606,0.369212,0.856604,0.293413,-0.009901,?
0.203594,0.818646,0.673077,0.605634,0.484615,0.799443,0.341837,0.299611,0.258131,0.267835,0.826415,0.281437,0,?
0.161679,0.795658,0.846154,0.490946,0.453846,0.67688,0.132653,0.124514,0.821453,0.490613,0.8,0.233533,-0.009901,?
0.257486,0.799489,0.442308,0.559356,0.34359,0.83844,0.30102,0.268482,0.689273,0.439299,0.793711,0.269461,0,?
0.233534,0.836526,0.5,0.503018,0.382051,0.841226,0.188776,0.198444,0.689273,0.433041,0.826415,0.299401,-0.009901,?
0.245511,0.826309,0.557692,0.492958,0.523077,0.749304,0.137755,0.128405,0.689273,0.458073,0.833962,0.305389,0,?
0.209582,0.753512,0.942308,0.420523,0.641025,0.470752,0.341837,0.303502,0.37301,0.494368,0.8,0.287425,-0.009901,?
0.299402,0.651341,0.807692,0.412475,0.530769,0.362117,0.520408,0.463035,0.37301,0.241552,0.689308,0.257485,-0.009901,?
0.317366,0.750958,0.788462,0.386318,0.076923,0.119777,0.566327,0.509728,0.20346,0.272841,0.777358,0.311377,-0.009901,?
0.323354,0.900383,0.557692,0.462777,0.15641,0.016713,0.367347,0.319066,0.229066,0.274093,0.896855,0.359281,-0.009901,?
0.311379,0.961686,0.442308,0.569417,0.284615,0.89415,0.352041,0.330739,0.49816,0.439784,0.966038,0.335329,0,?
0.305389,0.984674,0.269231,0.525151,0.323077,0.930362,0.27551,0.252918,0.290657,0.352941,0.977358,0.341317,-0.009901,?
0.293412,0.985951,0.461538,0.603622,0.415384,0.760446,0.234694,0.198444,0.32872,0.395494,0.983648,0.311377,-0.009901,?
0.245511,0.985951,0.384615,0.603622,0.428205,0.791086,0.352041,0.299611,0.258131,0.219024,0.981132,0.293413,-0.009901,?
0.287426,0.970626,0.365385,0.613682,0.461538,0.788301,0.331633,0.291829,0.097578,0.162703,0.958491,0.281437,-0.009901,?
0.275449,0.91954,0.846154,0.647887,0.533333,0.727019,0.377551,0.342412,0.125952,0.146433,0.918239,0.317365,-0.009901,?
0.311379,0.858238,0.75,0.684105,0.466666,0.746518,0.469388,0.435798,0.181315,0.176471,0.851572,0.341317,-0.009901,?
0.287426,0.828863,0.730769,0.557344,0.297436,0.949861,0.392857,0.338521,0.229066,0.272841,0.83522,0.323353,-0.009901,?
0.287426,0.849298,0.615385,0.515091,0.269231,0.941504,0.362245,0.326848,0.750865,0.377972,0.842767,0.287425,-0.009901,?
0.251497,0.876117,0.519231,0.416499,0.361538,0.097493,0.234694,0.22179,0.635294,0.434293,0.874214,0.269461,-0.009901,?
0.257486,0.902937,0.634615,0.501006,0.361538,0.961003,0.112245,0.136187,0.587543,0.573217,0.900629,0.269461,-0.009901,?
0.245509,0.918263,0.634615,0.565392,0.376923,0.818942,0.229592,0.22179,0.544637,0.454318,0.915723,0.287425,-0.009901,?
0.263472,0.91954,0.653846,0.700201,0.392308,0.78273,0.392857,0.342412,0.544637,0.386733,0.910692,0.275449,-0.009901,?
0.281439,0.925926,0.769231,0.676056,0.279487,0.871866,0.438776,0.392996,0.181315,0.286608,0.908176,0.347305,-0.009901,?
0.293414,0.942529,0.692308,0.571429,0.333333,0.888579,0.316327,0.276265,0.258131,0.297872,0.938365,0.329341,-0.009901,?
0.281437,0.951469,0.75,0.587525,0.374359,0.841226,0.321429,0.272374,0.635294,0.274093,0.945912,0.365269,-0.009901,?
0.305389,0.942529,0.769231,0.655936,0.407692,0.81337,0.428571,0.385214,0.689273,0.372966,0.934591,0.299401,-0.009901,?
0.257486,0.920817,0.980769,0.65996,0.471795,0.752089,0.408163,0.357977,0.689273,0.394243,0.913208,0.335329,-0.009901,?
0.293412,0.895275,0.884615,0.65996,0.494872,0.740947,0.387755,0.350195,0.689273,0.336671,0.890566,0.329341,-0.009901,?
0.305391,0.83908,0.846154,0.698189,0.610256,0.682451,0.479592,0.431907,0.587543,0.350438,0.833962,0.353293,-0.009901,?
0.377246,0.770115,0.769231,0.832998,0.538461,0.715877,0.69898,0.677043,0.258131,0.296621,0.742138,0.353293,-0.009901,?
0.275451,0.756066,0.673077,0.869215,0.328205,0.779944,0.770408,0.797665,0.37301,0.460576,0.713208,0.365269,-0.019802,?
0.287426,0.752235,0.673077,0.869215,0.305128,0.821727,0.780612,0.7393,0.488581,0.540676,0.72327,0.371257,-0.019802,?
0.263474,0.766284,0.326923,0.837022,0.235897,0.844011,0.913265,0.894942,0.544637,0.630788,0.728302,0.281437,-0.019802,?
0.293412,0.780332,0.403846,0.812877,0.253846,0.844011,0.760204,0.696498,0.689273,0.663329,0.758491,0.287425,-0.009901,?
0.245511,0.756066,0.653846,0.714286,0.471795,0.763231,0.454082,0.420233,0.544637,0.570713,0.758491,0.335329,-0.009901,?
0.293412,0.634738,0.884615,0.734406,0.664102,0.637883,0.576531,0.513619,0.488581,0.44806,0.644025,0.335329,-0.019802,?
0.263472,0.555556,0.596154,1,0.435897,0.763231,0.872449,0.824903,0.425606,0.490613,0.530818,0.347305,-0.019802,?
0.18563,0.570881,0.711538,0.971831,0.307692,0.807799,0.933673,0.871595,0.689273,0.639549,0.52327,0.233533,-0.009901,?
0.161679,0.56705,0.538462,0.885312,0.215385,0.824513,0.846939,0.809339,0.689273,0.678348,0.539623,0.245509,-0.019802,?
0.215571,0.586207,0.557692,0.861167,0.192308,0.832869,0.872449,0.875486,0.750865,0.702128,0.56478,0.257485,-0.019802,?
0.23952,0.625798,0.442308,0.810865,0.184615,0.83844,0.780612,0.743191,0.635294,0.737171,0.598742,0.275449,-0.019802,?
0.251497,0.671775,0.557692,0.774648,0.25641,0.86351,0.69898,0.657588,0.635294,0.614518,0.666667,0.293413,-0.019802,?
0.245511,0.697318,0.634615,0.702213,0.417949,0.763231,0.484694,0.459144,0.635294,0.549437,0.690566,0.311377,-0.019802,?
0.311379,0.609195,0.634615,0.879276,0.392307,0.788301,0.821429,0.797665,0.488581,0.473091,0.571069,0.383234,-0.009901,?
0.251499,0.636015,0.538462,0.865191,0.51282,0.754875,0.765306,0.743191,0.544637,0.565707,0.598742,0.353293,-0.009901,?
0.251497,0.625798,0.653846,0.911469,0.433333,0.785515,0.882653,0.844358,0.544637,0.625782,0.584906,0.311377,-0.009901,?
0.143712,0.646232,0.615385,0.84507,0.379487,0.805014,0.806122,0.754864,0.750865,0.787234,0.612579,0.221557,-0.009901,?
0.203594,0.630907,0.403846,0.774648,0.410256,0.791086,0.734694,0.700389,0.750865,0.765957,0.615094,0.275449,-0.009901,?
0.287426,0.565773,0.788462,0.684105,0.646154,0.713092,0.632653,0.59144,0.635294,0.559449,0.557233,0.329341,0,?
0.227545,0.52235,0.769231,0.714286,0.348718,0.824513,0.515306,0.490272,0.488581,0.514393,0.506918,0.239521,0,?
0.09581,0.533844,0.596154,0.764588,0.187179,0.846797,0.545918,0.544747,0.488581,0.449312,0.522013,0.071856,-0.009901,?
0.011979,0.54917,0.365385,0.724346,0.112821,0.852368,0.673469,0.607004,0.587543,0.586984,0.538365,0.017964,-0.009901,?
0.131739,0.560664,0.576923,0.639839,0.076923,0.930362,0.663265,0.571984,0.587543,0.569462,0.566038,0.095808,-0.009901,?
0.179642,0.644955,0.75,0.525151,0.017949,0.97493,0.77551,0.708171,0.689273,0.583229,0.654088,0.221557,-0.009901,?
0.155689,0.687101,0.846154,0.561368,0.1,0.916435,0.612245,0.552529,0.425606,0.560701,0.701887,0.167665,-0.009901,?
0.197605,0.712644,0.653846,0.525151,0.130769,0.952646,0.469388,0.447471,0.425606,0.540676,0.733333,0.191617,-0.009901,?
0.203594,0.747126,0.769231,0.503018,0.164103,0.038997,0.459184,0.420233,0.488581,0.48811,0.769811,0.227545,-0.009901,?
0.203592,0.786718,0.557692,0.452716,0.166667,0.016713,0.581633,0.533074,0.544637,0.44806,0.810063,0.227545,-0.019802,?
0.12575,0.810983,0.634615,0.442656,0.176923,0.030641,0.510204,0.451362,0.488581,0.433041,0.825157,0.245509,-0.009901,?
0.15569,0.849298,0.307692,0.434608,0.253846,0.027855,0.408163,0.357977,0.37301,0.371715,0.850314,0.263473,-0.029703,?
0.203594,0.819923,0.653846,0.442656,0.330769,0.13649,0.193878,0.18677,0.37301,0.410513,0.838994,0.275449,-0.029703,?
0.221557,0.802043,0.653846,0.384306,0.394872,0.206128,0.244898,0.22179,0.290657,0.34418,0.826415,0.263473,-0.029703,?
0.245511,0.767561,0.519231,0.374245,0.494872,0.278552,0.30102,0.252918,0.229066,0.211514,0.794969,0.281437,-0.029703,?
0.263474,0.758621,0.596154,0.362173,0.502564,0.311978,0.311224,0.280156,0.20346,0.111389,0.774843,0.293413,-0.029703,?
0.317366,0.757344,0.442308,0.360161,0.469231,0.206128,0.255102,0.225681,0.750865,0.217772,0.773585,0.311377,-0.019802,?
0.293412,0.791826,0.692308,0.372233,0.358974,0.128134,0.285714,0.2607,0.488581,0.47184,0.802516,0.311377,-0.029703,?
0.305391,0.816092,0.826923,0.430584,0.341025,0.047354,0.147959,0.14786,0.488581,0.556946,0.821384,0.287425,-0.029703,?
0.335329,0.840358,0.884615,0.513078,0.330769,0.94429,0.234694,0.22179,0.587543,0.540676,0.846541,0.293413,-0.029703,?
0.377246,0.841635,0.807692,0.595573,0.31282,0.866295,0.270408,0.249027,0.635294,0.403004,0.856604,0.317365,-0.029703,?
0.281439,0.8659,0.692308,0.589537,0.330769,0.899721,0.392857,0.350195,0.125952,0.236546,0.865409,0.233533,-0.039604,?
0.275451,0.868455,0.807692,0.575453,0.341026,0.888579,0.260204,0.264591,0.229066,0.279099,0.867925,0.293413,-0.039604,?
0.275451,0.873563,0.769231,0.551308,0.448718,0.846797,0.147959,0.136187,0.258131,0.310388,0.87044,0.311377,-0.039604,?
0.311379,0.85696,0.711538,0.527163,0.438461,0.827298,0.137755,0.143969,0.290657,0.274093,0.862893,0.293413,-0.039604,?
0.275451,0.854406,0.961538,0.545272,0.433333,0.746518,0.056122,0.108949,0.20346,0.320401,0.860377,0.239521,-0.039604,?
0.263474,0.845466,0.942308,0.561368,0.397436,0.846797,0.153061,0.124514,0.32872,0.22403,0.854088,0.257485,-0.039604,?
0.275449,0.855683,0.865385,0.575453,0.4,0.816156,0.142857,0.136187,0.37301,0.230288,0.857862,0.299401,-0.049505,?
0.245511,0.845466,0.615385,0.599598,0.425641,0.910864,0.117347,0.11284,0.635294,0.337922,0.845283,0.281437,-0.039604,?
0.227545,0.802043,0.730769,0.623742,0.592307,0.740947,0.326531,0.29572,0.290657,0.188986,0.815094,0.251497,-0.039604,?
0.185629,0.743295,0.903846,0.637827,0.633333,0.623955,0.428571,0.381323,0.821453,0.190238,0.763522,0.179641,-0.029703,?
0.257486,0.708812,0.692308,0.655936,0.510256,0.665738,0.362245,0.319066,0.229066,0.220275,0.706918,0.263473,-0.029703,?
0.257486,0.675607,0.846154,0.672032,0.423077,0.827298,0.377551,0.338521,0.290657,0.297872,0.680503,0.293413,-0.029703,?
0.245509,0.63857,0.826923,0.657948,0.446154,0.732591,0.321429,0.311284,0.37301,0.28035,0.650314,0.215569,-0.049505,?
0.245511,0.537676,0.807692,0.573441,0.535897,0.601671,0.255102,0.249027,0.544637,0.339174,0.562264,0.227545,-0.039604,?
0.263474,0.448276,0.923077,0.557344,0.8,0.518106,0.607143,0.571984,0.125952,0.217772,0.454088,0.317365,-0.039604,?
0.323352,0.367816,0.615385,0.774648,0.720512,0.662953,0.678571,0.638132,0.290657,0.34418,0.344654,0.329341,-0.029703,?
0.191617,0.389527,0.230769,0.778672,0.589743,0.699164,0.647959,0.579767,0.488581,0.53567,0.372327,0.191617,-0.039604,?
0.197605,0.444444,0.346154,0.619718,0.725641,0.593315,0.668367,0.626459,0.750865,0.724656,0.411321,0.239521,-0.039604,?
0.215571,0.461047,0.25,0.567404,0.787179,0.526462,0.576531,0.575875,0.689273,0.679599,0.454088,0.125749,-0.039604,?
0.191619,0.480204,0.692308,0.561368,0.743589,0.579387,0.459184,0.431907,0.635294,0.554443,0.484277,0.251497,-0.039604,?
0.203592,0.524904,0.519231,0.452716,0.65641,0.506964,0.382653,0.330739,0.635294,0.555695,0.519497,0.293413,-0.039604,?
0.251497,0.53129,0.442308,0.39839,0.538461,0.395543,0.316327,0.315175,0.544637,0.574468,0.539623,0.257485,-0.039604,?
0.293414,0.510856,0.730769,0.390342,0.448718,0.303621,0.163265,0.182879,0.821453,0.713392,0.542138,0.257485,-0.029703,?
0.317366,0.444444,0.730769,0.364185,0.364102,0.150418,0.673469,0.603113,0.587543,0.40801,0.472956,0.263473,-0.039604,?
0.365271,0.386973,0.788462,0.414487,0.689743,0.364903,0.581633,0.560311,0.32872,0.360451,0.389937,0.413174,-0.039604,?
0.305389,0.467433,0.557692,0.712274,0.825641,0.568245,0.673469,0.673152,0.587543,0.556946,0.373585,0.341317,-0.039604,?
0.233532,0.619413,0.596154,0.641851,0.664102,0.629526,0.632653,0.575875,0.488581,0.560701,0.605031,0.329341,-0.039604,?
0.20958,0.659004,0.403846,0.460765,0.441025,0.598886,0.147959,0.151751,0.488581,0.518148,0.665409,0.311377,-0.039604,?
0.293412,0.600255,0.538462,0.31992,0.320513,0.147632,0.367347,0.330739,0.488581,0.48811,0.63522,0.323353,-0.039604,?
0.389221,0.48659,0.769231,0.275654,0.238461,0.119777,0.795918,0.715953,0.20346,0.290363,0.532075,0.269461,-0.039604,?
0.407186,0.393359,0.942308,0.225352,0.576923,0.314763,0.55102,0.533074,0.258131,0.322904,0.446541,0.449102,-0.029703,?
0.383234,0.394636,0.903846,0.255533,0.694871,0.317549,0.826531,0.785992,0.587543,0.585732,0.428931,0.389222,-0.039604,?
0.2994,0.430396,0.865385,0.331992,0.792307,0.364903,0.693878,0.677043,0.750865,0.704631,0.437736,0.347305,-0.029703,?
0.395209,0.452107,0.519231,0.352113,0.674359,0.373259,0.581633,0.544747,0.587543,0.548185,0.460377,0.353293,-0.039604,?
0.425151,0.445722,0.557692,0.39839,0.558974,0.348189,0.464286,0.400778,0.488581,0.389237,0.461635,0.353293,-0.029703,?
0.371259,0.45083,0.596154,0.488934,0.405128,0.253482,0.153061,0.163424,0.488581,0.455569,0.467925,0.281437,-0.029703,?
0.329342,0.519796,0.788462,0.577465,0.330769,0.830084,0.443878,0.392996,0.488581,0.325407,0.509434,0.305389,-0.039604,?
0.335331,0.573436,0.942308,0.623742,0.282051,0.849582,0.607143,0.544747,0.258131,0.295369,0.549686,0.317365,-0.039604,?
0.317366,0.697318,0.865385,0.597586,0.341026,0.916435,0.346939,0.338521,0.48288,0.42204,0.709434,0.299401,-0.039604,?
0.311379,0.740741,0.615385,0.573441,0.405128,0.880223,0.209184,0.22179,0.290657,0.381727,0.740881,0.335329,-0.039604,?
0.311377,0.754789,0.692308,0.577465,0.489743,0.749304,0.219388,0.198444,0.488581,0.458073,0.762264,0.359281,-0.029703,?
0.287426,0.759898,0.807692,0.55332,0.538461,0.649025,0.204082,0.175097,0.488581,0.451815,0.772327,0.341317,-0.029703,?
0.305391,0.757344,0.903846,0.55332,0.584615,0.635097,0.229592,0.202335,0.32872,0.32791,0.762264,0.377246,-0.029703,?
0.317366,0.762452,0.903846,0.537223,0.597436,0.598886,0.260204,0.225681,0.425606,0.314143,0.761006,0.383234,-0.029703,?
0.371257,0.750958,0.865385,0.525151,0.553846,0.699164,0.178571,0.151751,0.488581,0.295369,0.753459,0.383234,-0.029703,?
0.359282,0.733078,0.865385,0.484909,0.510256,0.551532,0.137755,0.124514,0.37301,0.46433,0.738365,0.371257,-0.029703,?
0.353294,0.710089,0.903846,0.468813,0.502564,0.490251,0.005102,0.019455,0.821453,0.663329,0.714465,0.359281,-0.029703,?
0.353292,0.717752,0.788462,0.450704,0.479487,0.896936,0.040816,0.062257,0.689273,0.798498,0.718239,0.359281,-0.029703,?
0.377246,0.735632,0.788462,0.496982,0.44359,0.927577,0.19898,0.163424,0.689273,0.745932,0.733333,0.365269,-0.009901,?
0.311379,0.770115,0.961538,0.523139,0.430769,0.860724,0.178571,0.159533,0.689273,0.725907,0.763522,0.329341,-0.019802,?
0.269462,0.777778,1,0.55332,0.476923,0.86351,0.168367,0.151751,0.488581,0.546934,0.78239,0.281437,-0.019802,?
0.305391,0.809706,1,0.573441,0.471795,0.802228,0.214286,0.198444,0.544637,0.609512,0.812579,0.287425,-0.029703,?
0.305389,0.826309,1,0.615694,0.523077,0.70195,0.30102,0.268482,0.488581,0.404255,0.821384,0.323353,-0.009901,?
0.293414,0.840358,0.903846,0.668008,0.5,0.78273,0.387755,0.342412,0.425606,0.260325,0.83522,0.329341,-0.019802,?
0.275451,0.823755,0.846154,0.72837,0.484615,0.724234,0.403061,0.338521,0.160554,0.250313,0.818868,0.359281,-0.029703,?
0.281437,0.808429,0.865385,0.740443,0.5,0.715877,0.479592,0.412451,0.635294,0.282854,0.802516,0.365269,-0.029703,?
0.353294,0.779055,0.826923,0.770624,0.389743,0.818942,0.545918,0.490272,0.258131,0.346683,0.772327,0.39521,-0.029703,?
0.257486,0.808429,0.519231,0.740443,0.264102,0.852368,0.709184,?,?,?,?,0.305389,?,?
0.293414,0.791826,0.230769,0.774648,0.292308,0.83844,0.693878,0.642023,0.635294,0.579474,0.774843,0.299401,-0.039604,?
0.227545,0.680715,0.307692,0.712274,0.112821,0.874652,0.719388,0.785992,0.484314,0.440032,0.67044,0.239521,-0.039604,?
0.275451,0.667944,0.384615,0.686117,0.105128,0.952646,0.658163,0.63035,0.635294,0.585732,0.67044,0.323353,-0.039604,?
0.263472,0.657727,0.384615,0.555332,0.092308,0.933148,0.678571,0.618677,0.635294,0.550688,0.664151,0.137725,-0.039604,?
0.257486,0.642401,0.25,0.440644,0.158974,0.064067,0.311224,0.284047,0.544637,0.523154,0.660377,0.215569,-0.029703,?
0.233532,0.637292,0.230769,0.454728,0.128205,0.052925,0.607143,0.552529,0.544637,0.439299,0.665409,0.263473,-0.039604,?
0.245509,0.596424,0.307692,0.555332,0.066667,0.963788,0.520408,0.478599,0.37301,0.404255,0.622642,0.221557,-0.039604,?
0.329342,0.555556,0.25,0.498994,0.097436,0.013928,0.607143,0.55642,0.37301,0.342929,0.584906,0.263473,-0.039604,?
0.341319,0.542784,0.326923,0.503018,0.048718,0.027855,0.678571,0.626459,0.425606,0.419274,0.572327,0.341317,-0.039604,?
0.317366,0.582375,0.461538,0.511066,0.128205,0.969359,0.418367,0.396887,0.425606,0.468085,0.601258,0.347305,-0.039604,?
0.287426,0.604087,0.576923,0.517103,0.187179,0.966574,0.44898,0.396887,0.425606,0.341677,0.620126,0.353293,-0.039604,?
0.335331,0.641124,0.365385,0.525151,0.323077,0.061281,0.173469,0.143969,0.32872,0.381727,0.650314,0.365269,-0.039604,?
0.323354,0.644955,0.346154,0.629779,0.325641,0.818942,0.244898,0.214008,0.258131,0.319149,0.661635,0.323353,-0.029703,?
0.233534,0.650064,0.423077,0.633803,0.402564,0.793872,0.311224,0.311284,0.258131,0.242804,0.655346,0.245509,-0.039604,?
0.233532,0.605364,0.461538,0.617706,0.407692,0.75766,0.30102,0.264591,0.20346,0.193992,0.623899,0.221557,-0.039604,?
0.257486,0.59387,0.442308,0.637827,0.417949,0.738162,0.367347,0.315175,0.181315,0.162703,0.593711,0.293413,-0.039604,?
0.251497,0.573436,0.442308,0.706237,0.341026,0.816156,0.428571,0.36965,0.258131,0.216521,0.587421,0.305389,-0.039604,?
0.221557,0.588761,0.576923,0.696177,0.353846,0.805014,0.443878,0.439689,0.37301,0.347935,0.577358,0.305389,-0.049505,?
0.215571,0.572158,0.576923,0.643863,0.479487,0.746518,0.311224,0.272374,0.425606,0.376721,0.571069,0.299401,-0.039604,?
0.23952,0.530013,0.711538,0.486921,0.569231,0.607242,0.290816,0.272374,0.425606,0.381727,0.540881,0.209581,-0.039604,?
0.287426,0.480204,0.788462,0.420523,0.530769,0.314763,0.306122,0.264591,0.37301,0.359199,0.513208,0.245509,-0.029703,?
0.287426,0.455939,0.788462,0.364185,0.615384,0.32312,0.530612,0.447471,0.111419,0.190238,0.475472,0.287425,-0.039604,?
0.2994,0.404853,0.961538,0.501006,0.692307,0.350975,0.561224,0.486381,0.229066,0.274093,0.43522,0.323353,-0.039604,?
0.317366,0.429119,0.865385,0.750503,0.615384,0.685237,0.494898,0.455253,0.425606,0.314143,0.420126,0.371257,-0.039604,?
0.317366,0.482759,0.692308,0.82495,0.569231,0.729805,0.581633,0.560311,0.425606,0.406758,0.467925,0.353293,-0.039604,?
0.293412,0.54917,0.788462,0.814889,0.592307,0.70195,0.668367,0.677043,0.425606,0.409262,0.524528,0.353293,-0.039604,?
0.287426,0.633461,0.884615,0.828974,0.528205,0.715877,0.673469,0.614786,0.488581,0.491865,0.610063,0.353293,-0.039604,?
0.299402,0.727969,0.692308,0.768612,0.507692,0.743733,0.642857,0.618677,0.488581,0.449312,0.691824,0.359281,-0.039604,?
0.281439,0.794381,0.711538,0.712274,0.494872,0.749304,0.520408,0.474708,0.488581,0.450563,0.783648,0.359281,-0.029703,?
0.26946,0.833972,0.634615,0.61167,0.505128,0.713092,0.372449,0.330739,0.488581,0.403004,0.826415,0.341317,-0.039604,?
0.233534,0.850575,0.615385,0.531187,0.474359,0.615599,0.173469,0.163424,0.488581,0.420526,0.855346,0.311377,-0.039604,?
0.26946,0.846743,0.538462,0.434608,0.430769,0.693593,0.05102,0.062257,0.488581,0.434293,0.860377,0.317365,-0.039604,?
